Train_No,Start_Station_Code,Start_Station_Name,End_Station_Code,End_Station_Name,Total_Stops,Total_Distance_km
54221,RBL,RAE BARELI J,RRS,RAGHURAJ SIN,10,57
54222,RRS,RAGHURAJ SIN,RBL,RAE BARELI J,10,57
54223,RBL,RAE BARELI J,RRS,RAGHURAJ SIN,10,57
54224,RRS,RAGHURAJ SIN,RBL,RAE BARELI J,10,57
54225,UCR,UNCHAHAR JN.,RBL,RAE BARELI J,5,37
54226,RBL,RAE BARELI J,UCR,UNCHAHAR JN.,5,37
54227,UCR,UNCHAHAR JN.,RBL,RAE BARELI J,5,37
54228,RBL,RAE BARELI J,UCR,UNCHAHAR JN.,5,37
54231,FD,FAIZABAD JN.,LKO,LUCKNOW JN.,18,127
54232,LKO,LUCKNOW JN.,FD,FAIZABAD JN.,18,127
54233,FD,FAIZABAD JN.,LKO,LUCKNOW JN.,18,127
54234,LKO,LUCKNOW JN.,FD,FAIZABAD JN.,18,127
54237,MUR,MANKAPUR JN.,FD,FAIZABAD JN.,7,46
54238,FD,FAIZABAD JN.,MUR,MANKAPUR JN.,7,45
54239,MUR,MANKAPUR JN.,AY,AYODHYA,5,38
54240,AY,AYODHYA,MUR,MANKAPUR JN.,5,38
54243,MUR,MANKAPUR JN.,AY,AYODHYA,5,38
54244,AY,AYODHYA,MUR,MANKAPUR JN.,5,38
54251,LKO,LUCKNOW JN.,SRE,SAHARANPUR J,74,508
54252,SRE,SAHARANPUR J,LKO,LUCKNOW JN.,75,518
54253,PRG,PRAYAG JN.,LKO,LUCKNOW JN.,32,225
54254,LKO,LUCKNOW JN.,PRG,PRAYAG JN.,32,225
54255,BSB,VARANASI JN.,LKO,LUCKNOW JN.,43,301
54256,LKO,LUCKNOW JN.,BSB,VARANASI JN.,42,301
54261,MGS,MUGHAL SARAI,JNU,JAUNPUR JN.,14,75
54262,JNU,JAUNPUR JN.,BSB,VARANASI JN.,11,57
54263,BSB,VARANASI JN.,SLN,SULTANPUR JN,21,143
54264,SLN,SULTANPUR JN,BSB,VARANASI JN.,21,143
54265,BSB,VARANASI JN.,SLN,SULTANPUR JN,21,143
54266,SLN,SULTANPUR JN,BSB,VARANASI JN.,21,143
54267,MGS,MUGHAL SARAI,BSB,VARANASI JN.,4,18
54268,BSB,VARANASI JN.,MGS,MUGHAL SARAI,4,18
54270,BSB,VARANASI JN.,MGS,MUGHAL SARAI,4,18
54271,ARA,ARA,MGS,MUGHAL SARAI,31,198
54272,MGS,MUGHAL SARAI,ARA,ARA,31,198
54273,ARA,ARA,SSM,SASARAM,17,97
54274,SSM,SASARAM,ARA,ARA,17,97
54281,SLN,SULTANPUR JN,LKO,LUCKNOW JN.,19,139
54282,LKO,LUCKNOW JN.,SLN,SULTANPUR JN,18,139
54283,SLN,SULTANPUR JN,LKO,LUCKNOW JN.,18,139
54284,LKO,LUCKNOW JN.,SLN,SULTANPUR JN,18,139
54291,BSB,VARANASI JN.,PBH,PARTAPGARH J,18,128
54292,PBH,PARTAPGARH J,BSB,VARANASI JN.,18,128
54293,PBH,PARTAPGARH J,LKO,LUCKNOW JN.,25,172
54294,LKO,LUCKNOW JN.,PBH,PARTAPGARH J,27,172
54303,DLI,DELHI JN.,KLK,KALKA,41,266
54304,KLK,KALKA,DLI,DELHI JN.,47,331
54307,MB,MORADABAD JN,DLI,DELHI JN.,23,160
54308,DLI,DELHI JN.,MB,MORADABAD JN,23,160
54309,DLI,DELHI JN.,RE,REWARI JN.,18,82
54310,RE,REWARI JN.,DLI,DELHI JN.,18,82
54311,BE,BAREILLY JN.,MB,MORADABAD JN,20,110
54312,MB,MORADABAD JN,BE,BAREILLY JN.,20,110
54313,CH,CHANDAUSI JN,MB,MORADABAD JN,9,43
54314,MB,MORADABAD JN,CH,CHANDAUSI JN,9,43
54321,BLM,BALAMAU JN.,SCC,SITAPUR CANT,13,64
54322,SCC,SITAPUR CANT,BLM,BALAMAU JN.,13,64
54323,BUW,BURHWAL JN.,SCC,SITAPUR CANT,11,98
54324,SCC,SITAPUR CANT,BUW,BURHWAL JN.,14,97
54325,SPC,SITAPUR CITY,CNB,KANPUR CENTR,30,176
54326,CNB,KANPUR CENTR,SPC,SITAPUR CITY,30,176
54327,SPC,SITAPUR CITY,SPN,SHAHJAHANPUR,11,86
54328,SPN,SHAHJAHANPUR,SPC,SITAPUR CITY,11,86
54329,BLM,BALAMAU JN.,SPN,SHAHJAHANPUR,16,95
54330,SPN,SHAHJAHANPUR,BLM,BALAMAU JN.,16,95
54331,LKO,LUCKNOW JN.,BLM,BALAMAU JN.,11,68
54332,BLM,BALAMAU JN.,LKO,LUCKNOW JN.,10,68
54333,BSB,VARANASI JN.,LKO,LUCKNOW JN.,46,323
54334,LKO,LUCKNOW JN.,BSB,VARANASI JN.,46,323
54335,BLM,BALAMAU JN.,CNB,KANPUR CENTR,20,117
54336,CNB,KANPUR CENTR,BLM,BALAMAU JN.,20,117
54341,SRE,SAHARANPUR J,DDN,DEHRA DUN,21,131
54342,DDN,DEHRA DUN,SRE,SAHARANPUR J,21,131
54351,ALJN,ALIGARH JN.,BE,BAREILLY JN.,27,164
54352,BE,BAREILLY JN.,ALJN,ALIGARH JN.,27,164
54353,ALJN,ALIGARH JN.,BE,BAREILLY JN.,22,164
54354,BE,BAREILLY JN.,ALJN,ALIGARH JN.,27,164
54355,ROZA,ROZA JN,BE,BAREILLY JN.,13,78
54356,BE,BAREILLY JN.,ROZA,ROZA JN,13,78
54371,PRG,PRAYAG JN.,FD,FAIZABAD JN.,21,150
54372,FD,FAIZABAD JN.,PRG,PRAYAG JN.,21,150
54373,PRG,PRAYAG JN.,FD,FAIZABAD JN.,21,150
54374,FD,FAIZABAD JN.,PRG,PRAYAG JN.,21,150
54375,PRG,PRAYAG JN.,JNU,JAUNPUR JN.,18,107
54376,JNU,JAUNPUR JN.,PRG,PRAYAG JN.,18,107
54377,PRG,PRAYAG JN.,BE,BAREILLY JN.,62,429
54378,BE,BAREILLY JN.,PRG,PRAYAG JN.,62,429
54381,GJL,GAJRAULA JN.,NBD,NAJIBABAD JN,17,106
54382,NBD,NAJIBABAD JN,GJL,GAJRAULA JN.,18,106
54383,GJL,GAJRAULA JN.,NBD,NAJIBABAD JN,18,106
54384,NBD,NAJIBABAD JN,GJL,GAJRAULA JN.,17,106
54385,NBD,NAJIBABAD JN,KTW,KOTDWARA,3,24
54386,KTW,KOTDWARA,NBD,NAJIBABAD JN,3,24
54387,NBD,NAJIBABAD JN,KTW,KOTDWARA,3,24
54388,KTW,KOTDWARA,NBD,NAJIBABAD JN,3,24
54389,NBD,NAJIBABAD JN,KTW,KOTDWARA,3,24
54390,KTW,KOTDWARA,NBD,NAJIBABAD JN,3,24
54391,ALJN,ALIGARH JN.,MB,MORADABAD JN,24,142
54392,MB,MORADABAD JN,ALJN,ALIGARH JN.,24,142
54393,MB,MORADABAD JN,GJL,GAJRAULA JN.,9,53
54394,GJL,GAJRAULA JN.,MB,MORADABAD JN,9,53
54395,MB,MORADABAD JN,NBD,NAJIBABAD JN,23,159
54396,NBD,NAJIBABAD JN,MB,MORADABAD JN,23,159
54397,SHTS,SAMBAHAL HAT,MB,MORADABAD JN,9,47
54398,MB,MORADABAD JN,SHTS,SAMBAHAL HAT,9,47
54401,KRJ,KHURJA JN,MTC,MEERUT CITY,14,92
54402,MTC,MEERUT CITY,KRJ,KHURJA JN,14,92
54403,KRJ,KHURJA JN,MTC,MEERUT CITY,14,92
54404,MTC,MEERUT CITY,KRJ,KHURJA JN,14,92
54405,KRJ,KHURJA JN,MTC,MEERUT CITY,14,92
54406,MTC,MEERUT CITY,KRJ,KHURJA JN,13,92
54411,RE,REWARI JN.,MUT,MEERUT CANT,37,160
54412,MUT,MEERUT CANT,RE,REWARI JN.,37,160
54413,DLI,DELHI JN.,RE,REWARI JN.,18,82
54414,RE,REWARI JN.,DLI,DELHI JN.,18,82
54416,RE,REWARI JN.,DLI,DELHI JN.,18,82
54417,DLI,DELHI JN.,RE,REWARI JN.,18,82
54420,RE,REWARI JN.,DLI,DELHI JN.,18,82
54421,DLI,DELHI JN.,RE,REWARI JN.,18,82
54423,DLI,DELHI JN.,BNW,BHIWANI JN.,23,119
54424,BNW,BHIWANI JN.,DLI,DELHI JN.,23,119
54461,BKI,BANDIKUI JN.,BE,BAREILLY JN.,55,415
54462,BE,BAREILLY JN.,BKI,BANDIKUI JN.,56,416
54463,CH,CHANDAUSI JN,RKSH,RISHIKESH,38,233
54464,RKSH,RISHIKESH,CH,CHANDAUSI JN,36,233
54465,FBD,FARRUKHABAD,TDL,TUNDLA JN,21,142
54466,TDL,TUNDLA JN,FBD,FARRUKHABAD,21,142
54467,TDL,TUNDLA JN,ETAH,ETAH,10,73
54468,ETAH,ETAH,TDL,TUNDLA JN,10,73
54469,TDL,TUNDLA JN,ETAH,ETAH,10,73
54470,ETAH,ETAH,TDL,TUNDLA JN,10,73
54471,DLI,DELHI JN.,RKSH,RISHIKESH,45,283
54472,RKSH,RISHIKESH,DLI,DELHI JN.,46,283
54473,DLI,DELHI JN.,SRE,SAHARANPUR J,33,189
54474,SRE,SAHARANPUR J,DLI,DELHI JN.,28,189
54475,DLI,DELHI JN.,HW,HARIDWAR JN,50,243
54476,HW,HARIDWAR JN,DLI,DELHI JN.,50,243
54481,HW,HARIDWAR JN,RKSH,RISHIKESH,5,22
54482,RKSH,RISHIKESH,HW,HARIDWAR JN,5,22
54483,HW,HARIDWAR JN,RKSH,RISHIKESH,5,22
54484,RKSH,RISHIKESH,HW,HARIDWAR JN,5,22
54485,HW,HARIDWAR JN,RKSH,RISHIKESH,5,22
54486,RKSH,RISHIKESH,HW,HARIDWAR JN,5,22
54531,UMB,AMBALA CANTT,KLK,KALKA,8,69
54532,KLK,KALKA,UMB,AMBALA CANTT,8,69
54539,NZM,HAZRAT NIZAM,UMB,AMBALA CANTT,42,272
54540,UMB,AMBALA CANTT,NZM,HAZRAT NIZAM,40,272
54541,MTC,MEERUT CITY,UMB,AMBALA CANTT,28,194
54542,UMB,AMBALA CANTT,MTC,MEERUT CITY,28,194
54551,UMB,AMBALA CANTT,BTI,BATHINDA JN,26,201
54552,BTI,BATHINDA JN,UMB,AMBALA CANTT,26,201
54553,UMB,AMBALA CANTT,DUI,DHURI JN.,14,106
54555,DUI,DHURI JN.,BTI,BATHINDA JN,13,95
54556,BTI,BATHINDA JN,UMB,AMBALA CANTT,24,201
54557,UMB,AMBALA CANTT,PTA,PATIALA,7,53
54558,PTA,PATIALA,UMB,AMBALA CANTT,7,53
54559,BTI,BATHINDA JN,FKA,FAZILKA JN.,12,116
54560,FKA,FAZILKA JN.,BTI,BATHINDA JN,12,116
54561,BTI,BATHINDA JN,FZR,FIROZPUR CAN,13,87
54562,FZR,FIROZPUR CAN,BTI,BATHINDA JN,13,87
54563,BTI,BATHINDA JN,FZR,FIROZPUR CAN,13,87
54564,FZR,FIROZPUR CAN,BTI,BATHINDA JN,13,87
54571,LDH,LUDHIANA JN.,FZR,FIROZPUR CAN,20,123
54572,FZR,FIROZPUR CAN,LDH,LUDHIANA JN.,20,123
54575,LDH,LUDHIANA JN.,LNK,LOHIAN KHAS,15,77
54576,LNK,LOHIAN KHAS,LDH,LUDHIANA JN.,15,77
54581,NLDM,NANGAL DAM,AADR,AMB  ANDAURA,7,43
54582,AADR,AMB  ANDAURA,NLDM,NANGAL DAM,7,43
54601,HSR,HISAR JN,ASR,AMRITSAR JN.,38,345
54602,ASR,AMRITSAR JN.,SDLP,SADULPUR JN,39,415
54603,HSR,HISAR JN,LDH,LUDHIANA JN.,29,209
54604,LDH,LUDHIANA JN.,HSR,HISAR JN,29,209
54605,SDLP,SADULPUR JN,LDH,LUDHIANA JN.,35,279
54606,LDH,LUDHIANA JN.,HSR,HISAR JN,29,209
54611,ASR,AMRITSAR JN.,PTK,PATHANKOT JN,16,106
54612,PTK,PATHANKOT JN,ASR,AMRITSAR JN.,17,106
54613,ASR,AMRITSAR JN.,PTK,PATHANKOT JN,17,106
54614,PTK,PATHANKOT JN,ASR,AMRITSAR JN.,17,106
54615,ASR,AMRITSAR JN.,PTK,PATHANKOT JN,17,106
54616,PTK,PATHANKOT JN,ASR,AMRITSAR JN.,17,106
54621,JUC,JALANDHAR CI,PTK,PATHANKOT JN,18,115
54622,PTK,PATHANKOT JN,JUC,JALANDHAR CI,18,115
54625,JJJ,JAIJON DOABA,JUC,JALANDHAR CI,17,87
54626,JUC,JALANDHAR CI,JJJ,JAIJON DOABA,17,87
54631,BNW,BHIWANI JN.,DUI,DHURI JN.,24,207
54632,DUI,DHURI JN.,SSA,SIRSA,27,229
54633,SSA,SIRSA,LDH,LUDHIANA JN.,36,291
54634,LDH,LUDHIANA JN.,BNW,BHIWANI JN.,34,269
54635,HSR,HISAR JN,LDH,LUDHIANA JN.,28,209
54636,LDH,LUDHIANA JN.,HSR,HISAR JN,29,209
54637,HSX,HOSHIARPUR,JUC,JALANDHAR CI,7,42
54638,JUC,JALANDHAR CI,HSX,HOSHIARPUR,7,42
54641,DLI,DELHI JN.,FZR,FIROZPUR CAN,60,384
54642,FZR,FIROZPUR CAN,DLI,DELHI JN.,59,384
54643,JUC,JALANDHAR CI,FZR,FIROZPUR CAN,18,117
54644,FZR,FIROZPUR CAN,JUC,JALANDHAR CI,18,117
54645,LDH,LUDHIANA JN.,FZR,FIROZPUR CAN,14,123
54646,FZR,FIROZPUR CAN,LDH,LUDHIANA JN.,20,123
54651,JAT,JAMMU TAWI,UHP,UDHAMPUR,6,53
54654,UHP,UDHAMPUR,JAT,JAMMU TAWI,6,53
54701,BTI,BATHINDA JN,LGH,LALGARH JN.,31,319
54702,LGH,LALGARH JN.,ABS,ABOHAR,39,394
54703,ABS,ABOHAR,JU,JODHPUR JN.,60,661
54704,JU,JODHPUR JN.,BTI,BATHINDA JN,56,601
54751,RE,REWARI JN.,SGNR,SHRI GANGANA,48,413
54752,SGNR,SHRI GANGANA,RE,REWARI JN.,48,412
54753,BTI,BATHINDA JN,SGNR,SHRI GANGANA,18,126
54754,SGNR,SHRI GANGANA,BTI,BATHINDA JN,18,126
54755,BTI,BATHINDA JN,SGNR,SHRI GANGANA,18,126
54756,SGNR,SHRI GANGANA,BTI,BATHINDA JN,18,126
54757,UMB,AMBALA CANTT,SGNR,SHRI GANGANA,43,327
54758,SGNR,SHRI GANGANA,UMB,AMBALA CANTT,43,327
54759,SGNR,SHRI GANGANA,SOG,SURATGARH JN,17,137
54760,SOG,SURATGARH JN,SGNR,SHRI GANGANA,16,125
54761,SGNR,SHRI GANGANA,SOG,SURATGARH JN,16,125
54762,SOG,SURATGARH JN,SGNR,SHRI GANGANA,16,125
54763,SDLP,SADULPUR JN,SGNR,SHRI GANGANA,31,190
54764,SGNR,SHRI GANGANA,SDLP,SADULPUR JN,26,190
54765,DUI,DHURI JN.,BTI,BATHINDA JN,11,95
54766,BTI,BATHINDA JN,DUI,DHURI JN.,11,95
54781,BTI,BATHINDA JN,RE,REWARI JN.,38,300
54782,RE,REWARI JN.,BTI,BATHINDA JN,42,300
54783,FKA,FAZILKA JN.,RE,REWARI JN.,60,422
54784,RE,REWARI JN.,FKA,FAZILKA JN.,60,423
54785,FZR,FIROZPUR CAN,FKA,FAZILKA JN.,14,88
54786,FKA,FAZILKA JN.,FZR,FIROZPUR CAN,14,88
54787,BNW,BHIWANI JN.,RE,REWARI JN.,13,82
54788,RE,REWARI JN.,BNW,BHIWANI JN.,10,82
54789,RE,REWARI JN.,BKN,BIKANER JN.,45,384
54790,BKN,BIKANER JN.,RE,REWARI JN.,45,384
54791,MTJ,MATHURA JN.,BNW,BHIWANI JN.,32,279
54792,BNW,BHIWANI JN.,MTJ,MATHURA JN.,34,279
54793,SWM,SAWAI MADHOP,MTJ,MATHURA JN.,22,212
54794,MTJ,MATHURA JN.,SWM,SAWAI MADHOP,23,212
54803,JU,JODHPUR JN.,ADI,AHMEDABAD,58,457
54804,ADI,AHMEDABAD,JU,JODHPUR JN.,58,455
54805,ADI,AHMEDABAD,JP,JAIPUR JN.,86,618
54806,JP,JAIPUR JN.,ADI,AHMEDABAD,81,621
54809,RE,REWARI JN.,JU,JODHPUR JN.,64,542
54810,JU,JODHPUR JN.,RE,REWARI JN.,64,543
54813,JU,JODHPUR JN.,BME,BARMER,24,208
54819,JSM,JAISALMER,JU,JODHPUR JN.,22,300
54820,JU,JODHPUR JN.,JSM,JAISALMER,22,300
54822,MKN,MAKRANA JN.,PBC,PARVATSAR CI,2,21
54825,JU,JODHPUR JN.,BARA,BILARA,12,88
54826,BARA,BILARA,JU,JODHPUR JN.,12,87
54833,JP,JAIPUR JN.,HSR,HISAR JN,41,367
54834,HSR,HISAR JN,JP,JAIPUR JN.,41,367
54835,HSR,HISAR JN,RE,REWARI JN.,21,142
54836,RE,REWARI JN.,HSR,HISAR JN,21,143
54881,BME,BARMER,MBF,MUNABAO,8,118
54882,MBF,MUNABAO,BME,BARMER,8,118
55001,GKP,GORAKHPUR JN,AY,AYODHYA,26,164
55002,AY,AYODHYA,GKP,GORAKHPUR JN,24,164
55007,PPTA,PATLIPUTRA,GKP,GORAKHPUR JN,50,290
55008,GKP,GORAKHPUR JN,PPTA,PATLIPUTRA,50,290
55009,CPR,CHHAPRA JN.,BTT,BHATNI JN.,17,108
55010,BTT,BHATNI JN.,CPR,CHHAPRA JN.,17,109
55011,SV,SIWAN JN.,GKP,GORAKHPUR JN,18,118
55012,GKP,GORAKHPUR JN,SV,SIWAN JN.,18,119
55013,CPR,CHHAPRA JN.,BCY,VARANASI CIT,33,200
55014,BCY,VARANASI CIT,CPR,CHHAPRA JN.,33,201
55017,CPR,CHHAPRA JN.,MAU,MAU JN.,23,132
55018,MAU,MAU JN.,CPR,CHHAPRA JN.,23,134
55019,CPR,CHHAPRA JN.,GKP,GORAKHPUR JN,27,178
55020,GKP,GORAKHPUR JN,CPR,CHHAPRA JN.,27,179
55021,SPJ,SAMASTIPUR J,SV,SIWAN JN.,40,225
55022,SV,SIWAN JN.,SPJ,SAMASTIPUR J,40,225
55025,GKP,GORAKHPUR JN,GD,GONDA JN.,25,152
55026,GD,GONDA JN.,GKP,GORAKHPUR JN,25,153
55027,GKP,GORAKHPUR JN,GD,GONDA JN.,25,152
55028,GD,GONDA JN.,GKP,GORAKHPUR JN,25,153
55029,NKE,NARKATIAGANJ,GKP,GORAKHPUR JN,21,150
55030,GKP,GORAKHPUR JN,NKE,NARKATIAGANJ,21,150
55031,JEA,NAKAHA JUNGL,LJN,LUCKNOW JN.,58,339
55032,DAL,DALIGANJ JN,JEA,NAKAHA JUNGL,55,332
55033,GD,GONDA JN.,SCC,SITAPUR CANT,24,160
55034,SPC,SITAPUR CITY,GD,GONDA JN.,25,163
55035,GD,GONDA JN.,SCC,SITAPUR CANT,22,159
55036,SCC,SITAPUR CANT,GD,GONDA JN.,22,158
55037,BUW,BURHWAL JN.,SPC,SITAPUR CITY,16,103
55038,SCC,SITAPUR CANT,BUW,BURHWAL JN.,14,97
55041,NKE,NARKATIAGANJ,GKP,GORAKHPUR JN,16,150
55042,GKP,GORAKHPUR JN,BTH,BETTIAH,26,189
55043,GKP,GORAKHPUR JN,NTV,NAUTANWA,19,81
55044,NTV,NAUTANWA,GKP,GORAKHPUR JN,19,81
55045,SCC,SITAPUR CANT,SPN,SHAHJAHANPUR,14,90
55046,SPN,SHAHJAHANPUR,SCC,SITAPUR CANT,13,90
55049,JEA,NAKAHA JUNGL,DAL,DALIGANJ JN,55,332
55050,LJN,LUCKNOW JN.,JEA,NAKAHA JUNGL,58,340
55051,GKP,GORAKHPUR JN,NTV,NAUTANWA,19,81
55052,NTV,NAUTANWA,GKP,GORAKHPUR JN,19,81
55055,CPJ,KAPTANGANJ J,GKP,GORAKHPUR JN,6,39
55056,GKP,GORAKHPUR JN,CPJ,KAPTANGANJ J,6,38
55071,NKE,NARKATIAGANJ,GKP,GORAKHPUR JN,21,150
55072,GKP,GORAKHPUR JN,NKE,NARKATIAGANJ,21,150
55073,NKE,NARKATIAGANJ,GKP,GORAKHPUR JN,21,150
55074,GKP,GORAKHPUR JN,NKE,NARKATIAGANJ,14,150
55075,SV,SIWAN JN.,GKP,GORAKHPUR JN,28,166
55076,GKP,GORAKHPUR JN,SV,SIWAN JN.,28,166
55077,GKP,GORAKHPUR JN,BNY,BARHNI,22,112
55078,BNY,BARHNI,GKP,GORAKHPUR JN,22,112
55079,BTH,BETTIAH,GKP,GORAKHPUR JN,28,189
55080,GKP,GORAKHPUR JN,NKE,NARKATIAGANJ,21,150
55081,NKE,NARKATIAGANJ,GKP,GORAKHPUR JN,16,150
55082,GKP,GORAKHPUR JN,NKE,NARKATIAGANJ,21,150
55101,BTT,BHATNI JN.,BHJ,BARHAJ BAZAR,7,30
55102,BHJ,BARHAJ BAZAR,BTT,BHATNI JN.,7,30
55103,BTT,BHATNI JN.,BHJ,BARHAJ BAZAR,7,30
55104,BHJ,BARHAJ BAZAR,BTT,BHATNI JN.,7,30
55105,SRU,SALEMPUR JN.,BHJ,BARHAJ BAZAR,5,20
55106,BHJ,BARHAJ BAZAR,SRU,SALEMPUR JN.,5,20
55107,SV,SIWAN JN.,THE,THAWE JN.,5,28
55108,THE,THAWE JN.,SV,SIWAN JN.,5,28
55109,SV,SIWAN JN.,THE,THAWE JN.,5,28
55110,THE,THAWE JN.,SV,SIWAN JN.,5,28
55111,SV,SIWAN JN.,THE,THAWE JN.,5,28
55112,THE,THAWE JN.,SV,SIWAN JN.,5,28
55113,SV,SIWAN JN.,THE,THAWE JN.,5,28
55114,THE,THAWE JN.,SV,SIWAN JN.,5,28
55115,CPR,CHHAPRA JN.,BTT,BHATNI JN.,17,108
55116,BTT,BHATNI JN.,CPR,CHHAPRA JN.,17,109
55119,GKP,GORAKHPUR JN,BCY,VARANASI CIT,34,227
55120,BCY,VARANASI CIT,GKP,GORAKHPUR JN,34,227
55122,MUV,MANDUADIH,BTT,BHATNI JN.,26,164
55123,BTT,BHATNI JN.,BCY,VARANASI CIT,24,156
55125,MUV,MANDUADIH,ALY,ALLAHABAD CI,22,118
55126,ALY,ALLAHABAD CI,MUV,MANDUADIH,22,118
55127,MUV,MANDUADIH,ALY,ALLAHABAD CI,22,118
55128,ALY,ALLAHABAD CI,MUV,MANDUADIH,22,118
55129,MUV,MANDUADIH,ALY,ALLAHABAD CI,22,118
55130,ALY,ALLAHABAD CI,MUV,MANDUADIH,22,118
55131,CPR,CHHAPRA JN.,BCY,VARANASI CIT,33,200
55132,BCY,VARANASI CIT,CPR,CHHAPRA JN.,33,201
55133,BUI,BALLIA,BCY,VARANASI CIT,22,136
55134,BCY,VARANASI CIT,BUI,BALLIA,22,136
55135,AMH,AZAMGARH,BCY,VARANASI CIT,20,131
55136,BCY,VARANASI CIT,AMH,AZAMGARH,20,131
55137,BUI,BALLIA,SHG,SHAHGANJ JN.,26,167
55138,SHG,SHAHGANJ JN.,BUI,BALLIA,26,168
55139,BUI,BALLIA,SHG,SHAHGANJ JN.,26,167
55140,SHG,SHAHGANJ JN.,BUI,BALLIA,26,168
55141,GKP,GORAKHPUR JN,NTV,NAUTANWA,19,81
55142,NTV,NAUTANWA,GKP,GORAKHPUR JN,19,81
55143,ARJ,AUNRIHAR JN.,JNU,JAUNPUR JN.,9,56
55144,JNU,JAUNPUR JN.,ARJ,AUNRIHAR JN.,9,58
55145,SRU,SALEMPUR JN.,BHJ,BARHAJ BAZAR,5,20
55146,BHJ,BARHAJ BAZAR,SRU,SALEMPUR JN.,5,20
55149,GKP,GORAKHPUR JN,BCY,VARANASI CIT,27,227
55150,BCY,VARANASI CIT,GKP,GORAKHPUR JN,28,227
55159,ARJ,AUNRIHAR JN.,JNU,JAUNPUR JN.,9,56
55160,JNU,JAUNPUR JN.,ARJ,AUNRIHAR JN.,9,58
55163,SHG,SHAHGANJ JN.,ARJ,AUNRIHAR JN.,24,157
55164,ARJ,AUNRIHAR JN.,SHG,SHAHGANJ JN.,24,157
55165,CPR,CHHAPRA JN.,DDA,DURAUNDHA JN,8,43
55166,DDA,DURAUNDHA JN,CPR,CHHAPRA JN.,8,43
55167,DDA,DURAUNDHA JN,SV,SIWAN JN.,3,17
55168,SV,SIWAN JN.,DDA,DURAUNDHA JN,3,17
55169,DDA,DURAUNDHA JN,SV,SIWAN JN.,3,17
55170,SV,SIWAN JN.,DDA,DURAUNDHA JN,3,17
55171,DDA,DURAUNDHA JN,MGZ,MAHARAJGANJ,2,6
55172,MGZ,MAHARAJGANJ,DDA,DURAUNDHA JN,2,6
55173,DDA,DURAUNDHA JN,MGZ,MAHARAJGANJ,2,6
55174,MGZ,MAHARAJGANJ,DDA,DURAUNDHA JN,2,6
55175,DDA,DURAUNDHA JN,MGZ,MAHARAJGANJ,2,6
55176,MGZ,MAHARAJGANJ,DDA,DURAUNDHA JN,2,6
55177,DDA,DURAUNDHA JN,MGZ,MAHARAJGANJ,2,6
55178,MGZ,MAHARAJGANJ,DDA,DURAUNDHA JN,2,6
55179,DDA,DURAUNDHA JN,MGZ,MAHARAJGANJ,2,6
55180,MGZ,MAHARAJGANJ,DDA,DURAUNDHA JN,2,6
55181,THE,THAWE JN.,CI,CHHAPRA KACH,27,106
55182,CI,CHHAPRA KACH,THE,THAWE JN.,27,106
55183,THE,THAWE JN.,CI,CHHAPRA KACH,27,106
55184,CI,CHHAPRA KACH,THE,THAWE JN.,27,106
55207,MFP,MUZAFFARPUR,NKE,NARKATIAGANJ,19,159
55208,NKE,NARKATIAGANJ,MFP,MUZAFFARPUR,24,159
55209,MFP,MUZAFFARPUR,NKE,NARKATIAGANJ,18,159
55211,MFP,MUZAFFARPUR,RXL,RAXAUL JN.,22,129
55212,RXL,RAXAUL JN.,MFP,MUZAFFARPUR,15,129
55213,MFP,MUZAFFARPUR,NKE,NARKATIAGANJ,19,159
55214,NKE,NARKATIAGANJ,MFP,MUZAFFARPUR,19,159
55215,MFP,MUZAFFARPUR,PPTA,PATLIPUTRA,15,74
55216,PPTA,PATLIPUTRA,MFP,MUZAFFARPUR,15,74
55217,MFP,MUZAFFARPUR,PPTA,PATLIPUTRA,14,74
55218,PPTA,PATLIPUTRA,MFP,MUZAFFARPUR,14,74
55220,NKE,NARKATIAGANJ,MFP,MUZAFFARPUR,19,159
55221,KIR,KATIHAR JN.,BJU,BARAUNI JN.,24,179
55222,BJU,BARAUNI JN.,KIR,KATIHAR JN.,25,179
55223,KIR,KATIHAR JN.,DBG,DARBHANGA JN,41,267
55224,DBG,DARBHANGA JN,KIR,KATIHAR JN.,41,267
55225,MFP,MUZAFFARPUR,RXL,RAXAUL JN.,21,129
55226,RXL,RAXAUL JN.,MFP,MUZAFFARPUR,20,129
55227,SPJ,SAMASTIPUR J,MFP,MUZAFFARPUR,10,51
55228,MFP,MUZAFFARPUR,SPJ,SAMASTIPUR J,9,51
55229,BJU,BARAUNI JN.,PPTA,PATLIPUTRA,22,108
55230,PPTA,PATLIPUTRA,BJU,BARAUNI JN.,22,108
55231,PPTA,PATLIPUTRA,PNBE,PATNA JN.,4,12
55232,PNBE,PATNA JN.,PPTA,PATLIPUTRA,4,12
55237,BJU,BARAUNI JN.,SPJ,SAMASTIPUR J,9,50
55238,SPJ,SAMASTIPUR J,BJU,BARAUNI JN.,9,50
55239,SPJ,SAMASTIPUR J,MFP,MUZAFFARPUR,9,51
55240,MFP,MUZAFFARPUR,SPJ,SAMASTIPUR J,10,51
55301,MB,MORADABAD JN,KGM,KATHGODAM,13,116
55302,KGM,KATHGODAM,MB,MORADABAD JN,13,116
55303,MB,MORADABAD JN,KGM,KATHGODAM,14,125
55304,KGM,KATHGODAM,MB,MORADABAD JN,13,125
55305,MB,MORADABAD JN,RMR,RAMNAGAR,7,76
